origin,destination,count,cat,year
rs,es,15,Neg,2015
rs,fr,148,Neg,2018
rs,fr,119,Neg,2019
rs,fr,90,Neg,2015
rs,fr,66,Neg,2016
rs,fr,19,Neg,2017
rs,gb,160,Neg,2019
rs,gb,113,Neg,2018
rs,gb,38,Neg,2017
rs,gb,31,Neg,2016
rs,gb,2,Neg,2015
rs,gr,25,Neg,2018
rs,gr,15,Neg,2019
rs,hr,68,Neg,2019
rs,hr,67,Neg,2018
rs,hr,37,Neg,2017
rs,hr,34,Neg,2015
rs,hr,29,Neg,2016
rs,hu,115,Neg,2015
rs,hu,91,Neg,2016
rs,hu,91,Neg,2017
rs,hu,83,Neg,2019
rs,hu,80,Neg,2018
rs,it,110,Neg,2018
rs,it,107,Neg,2015
rs,it,86,Neg,2019
rs,it,59,Neg,2017
rs,it,18,Neg,2016
rs,nl,172,Neg,2019
rs,nl,151,Neg,2018
rs,nl,142,Neg,2016
rs,nl,122,Neg,2015
rs,nl,102,Neg,2017
rs,no,197,Neg,2018
rs,no,186,Neg,2015
rs,no,152,Neg,2019
rs,no,142,Neg,2017
rs,no,131,Neg,2016
rs,qa,77,Neg,2015
rs,qa,51,Neg,2016
rs,qa,13,Neg,2018
rs,qa,13,Neg,2019
rs,qa,6,Neg,2017
rs,se,184,Neg,2018
rs,se,124,Neg,2016
rs,se,124,Neg,2017
rs,se,124,Neg,2019
rs,se,115,Neg,2015
rs,si,105,Neg,2018
rs,si,91,Neg,2019
rs,si,51,Neg,2017
rs,si,45,Neg,2015
rs,si,40,Neg,2016
rs,us,410,Neg,2019
rs,us,347,Neg,2017
rs,us,215,Neg,2018
rs,ba,118,Pos,2016
rs,ba,99,Pos,2017
rs,ba,75,Pos,2015
rs,ba,54,Pos,2018
rs,ba,24,Pos,2019
rs,gr,26,Pos,2015
rs,gr,17,Pos,2017
rs,gr,9,Pos,2016
rs,us,639,Pos,2015
rs,us,160,Pos,2016
rw,ca,419,Neg,2019
rw,ca,270,Neg,2018
rw,ca,249,Neg,2017
rw,ca,206,Neg,2016
rw,ca,66,Neg,2015
rw,cd,1476,Neg,2015
rw,cd,1237,Neg,2016
rw,cd,667,Neg,2019
rw,cd,607,Neg,2017
rw,cd,499,Neg,2018
rw,ke,132,Neg,2015
rw,ke,111,Neg,2016
rw,ke,61,Neg,2017
rw,ke,47,Neg,2019
rw,ke,12,Neg,2018
rw,tz,94,Neg,2015
rw,gb,310,Pos,2015
rw,gb,262,Pos,2016
rw,gb,112,Pos,2018
rw,gb,108,Pos,2017
rw,gb,93,Pos,2019
rw,in,1437,Pos,2019
rw,in,388,Pos,2016
rw,in,346,Pos,2018
rw,in,301,Pos,2015
rw,in,101,Pos,2017
rw,tz,101,Pos,2017
rw,tz,78,Pos,2019
rw,tz,40,Pos,2016
rw,tz,29,Pos,2018
rw,ug,132,Pos,2015
rw,ug,81,Pos,2017
rw,ug,79,Pos,2016
rw,ug,41,Pos,2018
rw,ug,16,Pos,2019
rw,us,1879,Pos,2016
rw,us,1391,Pos,2015
rw,us,789,Pos,2017
rw,us,196,Pos,2019
rw,us,164,Pos,2018
sa,ae,641,Neg,2018
sa,ae,574,Neg,2017
sa,ae,498,Neg,2016
sa,ae,339,Neg,2019
sa,ae,305,Neg,2015
sa,au,86,Neg,2018
sa,au,58,Neg,2019
sa,au,56,Neg,2017
sa,au,25,Neg,2016
sa,bd,31,Neg,2016
sa,bd,20,Neg,2019
sa,bd,14,Neg,2015
sa,bd,11,Neg,2018
sa,be,7,Neg,2019
sa,be,6,Neg,2016
sa,be,6,Neg,2017
sa,be,6,Neg,2018
sa,be,2,Neg,2015
sa,bh,67,Neg,2018
sa,bh,55,Neg,2016
sa,bh,46,Neg,2017
sa,bh,13,Neg,2019
sa,ca,210,Neg,2019
sa,ca,209,Neg,2018
sa,ca,164,Neg,2017
sa,ca,95,Neg,2016
sa,ch,2,Neg,2017
sa,cn,2,Neg,2016
sa,cn,1,Neg,2019
sa,de,55,Neg,2018
sa,de,47,Neg,2016
sa,de,33,Neg,2017
sa,de,30,Neg,2019
sa,de,19,Neg,2015
sa,dz,6,Neg,2016
sa,dz,5,Neg,2017
sa,eg,534,Neg,2018
sa,eg,370,Neg,2019
sa,eg,14,Neg,2017
sa,es,19,Neg,2016
sa,es,17,Neg,2017
sa,es,8,Neg,2018
sa,es,6,Neg,2019
sa,fr,17,Neg,2018
sa,fr,17,Neg,2019
sa,fr,16,Neg,2017
sa,fr,3,Neg,2016
sa,gr,3,Neg,2018
sa,gr,1,Neg,2017
sa,gr,1,Neg,2019
sa,id,12,Neg,2019
sa,id,9,Neg,2018
sa,id,1,Neg,2017
sa,ie,15,Neg,2017
sa,iq,9,Neg,2019
sa,iq,3,Neg,2018
sa,it,11,Neg,2018
sa,it,6,Neg,2017
sa,it,3,Neg,2019
sa,jo,247,Neg,2018
sa,jo,75,Neg,2019
sa,jo,5,Neg,2017
sa,ke,17,Neg,2016
sa,ke,14,Neg,2017
sa,ke,13,Neg,2018
sa,ke,8,Neg,2019
sa,ke,5,Neg,2015
sa,kr,2,Neg,2016
sa,kr,1,Neg,2018
sa,kw,95,Neg,2018
sa,kw,71,Neg,2017
sa,kw,66,Neg,2016
sa,kw,53,Neg,2019
sa,lb,124,Neg,2018
sa,lb,105,Neg,2017
sa,lb,20,Neg,2019
sa,lb,7,Neg,2016
sa,lk,38,Neg,2017
sa,lk,37,Neg,2018
sa,lk,20,Neg,2019
sa,lk,7,Neg,2016
sa,mx,5,Neg,2017
sa,nl,9,Neg,2018
sa,nl,8,Neg,2016
sa,nl,7,Neg,2019
sa,nl,4,Neg,2017
sa,nz,16,Neg,2017
sa,nz,6,Neg,2016
sa,nz,6,Neg,2018
sa,nz,2,Neg,2019
sa,om,61,Neg,2018
sa,om,34,Neg,2017
sa,om,25,Neg,2019
sa,om,5,Neg,2016
sa,ph,152,Neg,2018
sa,ph,100,Neg,2017
sa,ph,98,Neg,2019
sa,pk,292,Neg,2018
sa,pk,46,Neg,2019
sa,pl,3,Neg,2017
sa,pl,3,Neg,2018
sa,pl,2,Neg,2016
sa,pt,7,Neg,2018
sa,pt,5,Neg,2017
sa,qa,186,Neg,2018
sa,qa,183,Neg,2015
sa,qa,177,Neg,2016
sa,qa,160,Neg,2017
sa,qa,100,Neg,2019
sa,se,31,Neg,2017
sa,se,24,Neg,2016
sa,se,22,Neg,2018
sa,se,21,Neg,2015
sa,se,21,Neg,2019
sa,sg,18,Neg,2019
sa,sg,15,Neg,2018
sa,sg,7,Neg,2016
sa,sg,4,Neg,2017
sa,sy,13,Neg,2018
sa,sy,9,Neg,2019
sa,sy,1,Neg,2017
sa,th,8,Neg,2017
sa,th,6,Neg,2016
sa,th,5,Neg,2018
sa,th,2,Neg,2019
sa,tr,42,Neg,2018
sa,tr,35,Neg,2016
sa,tr,26,Neg,2017
sa,tr,6,Neg,2019
sa,za,10,Neg,2017
sa,za,2,Neg,2018
sa,au,97,Pos,2015
sa,bd,0,Pos,2017
sa,bh,52,Pos,2015
sa,br,32,Pos,2018
sa,br,18,Pos,2019
sa,br,11,Pos,2015
sa,br,8,Pos,2016
sa,br,7,Pos,2017
sa,ca,38,Pos,2015
sa,ch,17,Pos,2015
sa,ch,4,Pos,2016
sa,ch,1,Pos,2019
sa,ch,0,Pos,2018
sa,cn,14,Pos,2015
sa,cn,5,Pos,2018
sa,cn,0,Pos,2017
sa,dz,13,Pos,2015
sa,dz,12,Pos,2019
sa,dz,3,Pos,2018
sa,eg,1276,Pos,2015
sa,eg,914,Pos,2016
sa,es,86,Pos,2015
sa,fr,45,Pos,2015
sa,gb,590,Pos,2015
sa,gb,164,Pos,2016
sa,gb,85,Pos,2017
sa,gb,61,Pos,2018
sa,gb,16,Pos,2019
sa,gr,18,Pos,2015
sa,gr,3,Pos,2016
sa,id,43,Pos,2015
sa,id,0,Pos,2016
sa,ie,32,Pos,2015
sa,ie,17,Pos,2016
sa,ie,9,Pos,2018
sa,ie,4,Pos,2019
sa,in,2394,Pos,2015
sa,in,1776,Pos,2016
sa,in,448,Pos,2017
sa,in,386,Pos,2019
sa,in,253,Pos,2018
sa,iq,29,Pos,2016
sa,iq,25,Pos,2015
sa,iq,6,Pos,2017
sa,it,21,Pos,2015
sa,it,2,Pos,2016
sa,jo,466,Pos,2015
sa,jo,423,Pos,2016
sa,jp,11,Pos,2017
sa,jp,10,Pos,2016
sa,jp,9,Pos,2015
sa,jp,8,Pos,2018
sa,jp,3,Pos,2019
sa,kr,6,Pos,2015
sa,kr,6,Pos,2019
sa,kr,5,Pos,2017
sa,kw,25,Pos,2015
sa,lb,201,Pos,2015
sa,lk,28,Pos,2015
sa,ma,18,Pos,2019
sa,ma,7,Pos,2015
sa,ma,7,Pos,2017
sa,ma,3,Pos,2016
sa,ma,3,Pos,2018
sa,mx,9,Pos,2018
sa,mx,9,Pos,2019
sa,mx,7,Pos,2015
sa,mx,4,Pos,2016
sa,my,113,Pos,2015
sa,my,108,Pos,2016
sa,my,55,Pos,2017
sa,my,50,Pos,2019
sa,my,47,Pos,2018
sa,ng,22,Pos,2015
sa,ng,14,Pos,2017
sa,ng,14,Pos,2018
sa,ng,14,Pos,2019
sa,ng,13,Pos,2016
sa,nl,20,Pos,2015
sa,nz,9,Pos,2015
sa,om,12,Pos,2015
sa,ph,469,Pos,2015
sa,ph,1,Pos,2016
sa,pk,1235,Pos,2015
sa,pk,1040,Pos,2016
sa,pk,73,Pos,2017
sa,pl,12,Pos,2015
sa,pl,2,Pos,2019
sa,ps,40,Pos,2015
sa,ps,27,Pos,2016
sa,ps,7,Pos,2019
sa,ps,3,Pos,2018
sa,ps,1,Pos,2017
sa,pt,14,Pos,2015
sa,pt,12,Pos,2016
sa,pt,1,Pos,2019
sa,ro,649,Pos,2015
sa,ro,179,Pos,2016
sa,ro,52,Pos,2017
sa,ro,36,Pos,2018
sa,ro,25,Pos,2019
sa,sd,292,Pos,2016
sa,sd,265,Pos,2015
sa,sd,68,Pos,2017
sa,sd,34,Pos,2019
sa,sd,14,Pos,2018
sa,sg,1,Pos,2015
sa,sy,36,Pos,2015
sa,sy,29,Pos,2016
sa,th,7,Pos,2015
sa,tn,50,Pos,2015
sa,tn,44,Pos,2016
sa,tn,31,Pos,2017
sa,tn,28,Pos,2018
sa,tn,25,Pos,2019
sa,tr,53,Pos,2015
sa,us,2905,Pos,2015
sa,us,1719,Pos,2016
sa,us,1524,Pos,2018
sa,us,1510,Pos,2017
sa,us,1316,Pos,2019
sa,ye,62,Pos,2015
sa,ye,33,Pos,2016
sa,ye,21,Pos,2017
sa,ye,14,Pos,2018
sa,ye,10,Pos,2019
sa,za,97,Pos,2015
sa,za,24,Pos,2016
sa,za,19,Pos,2019
sd,ae,1875,Neg,2019
sd,ae,1194,Neg,2018
sd,ae,1146,Neg,2016
sd,ae,1006,Neg,2015
sd,ae,707,Neg,2017
sd,eg,56,Neg,2019
sd,gb,272,Neg,2018
sd,gb,227,Neg,2016
sd,gb,152,Neg,2019
sd,qa,526,Neg,2018
sd,qa,501,Neg,2019
sd,qa,203,Neg,2016
sd,qa,181,Neg,2015
sd,qa,119,Neg,2017
sd,sa,3408,Neg,2016
sd,sa,3067,Neg,2015
sd,sa,793,Neg,2017
sd,sa,407,Neg,2019
sd,sa,168,Neg,2018
sd,eg,121,Pos,2015
sd,eg,82,Pos,2016
sd,eg,21,Pos,2017
sd,eg,0,Pos,2018
sd,gb,18,Pos,2015
sd,gb,8,Pos,2017
sd,in,2117,Pos,2019
sd,in,222,Pos,2018
sd,in,160,Pos,2016
sd,in,108,Pos,2015
sd,in,37,Pos,2017
sd,my,163,Pos,2015
sd,my,135,Pos,2016
sd,my,129,Pos,2018
sd,my,123,Pos,2017
sd,my,40,Pos,2019
sd,us,2893,Pos,2015
sd,us,957,Pos,2016
sd,us,665,Pos,2018
sd,us,516,Pos,2019
sd,us,177,Pos,2017
se,au,6,Neg,2016
se,ca,2,Neg,2017
se,ch,20,Neg,2018
se,ch,13,Neg,2019
se,ch,7,Neg,2015
se,de,20,Neg,2015
se,dk,133,Neg,2015
se,dk,34,Neg,2016
se,dk,32,Neg,2019
se,dk,13,Neg,2018
se,ee,6,Neg,2016
se,is,1,Neg,2019
se,ke,3,Neg,2015
se,lu,7,Neg,2015
se,lu,4,Neg,2016
se,lu,3,Neg,2018
se,lu,3,Neg,2019
se,lv,2,Neg,2015
se,mt,15,Neg,2016
se,mt,14,Neg,2015
se,mt,9,Neg,2017
se,mt,1,Neg,2018
se,pt,6,Neg,2017
se,ae,65,Pos,2018
se,ae,63,Pos,2019
se,ae,56,Pos,2017
se,ae,49,Pos,2016
se,ae,0,Pos,2015
se,af,8,Pos,2016
se,af,4,Pos,2018
se,af,2,Pos,2017
se,af,1,Pos,2019
se,af,0,Pos,2015
se,at,15,Pos,2016
se,at,8,Pos,2018
se,at,7,Pos,2019
se,at,3,Pos,2017
se,at,0,Pos,2015
se,au,42,Pos,2018
se,au,38,Pos,2017
se,au,37,Pos,2015
se,au,19,Pos,2019
se,bd,59,Pos,2019
se,bd,58,Pos,2018
se,bd,27,Pos,2017
se,bd,12,Pos,2016
se,bd,6,Pos,2015
se,be,27,Pos,2017
se,be,22,Pos,2018
se,be,13,Pos,2015
se,be,11,Pos,2019
se,be,2,Pos,2016
se,bg,11,Pos,2015
se,bg,11,Pos,2017
se,bg,8,Pos,2018
se,bg,7,Pos,2016
se,bg,7,Pos,2019
se,br,132,Pos,2018
se,br,110,Pos,2019
se,br,92,Pos,2017
se,br,87,Pos,2016
se,br,58,Pos,2015
se,ca,17,Pos,2018
se,ca,11,Pos,2016
se,ca,6,Pos,2015
se,ca,2,Pos,2019
se,ch,9,Pos,2017
se,ch,2,Pos,2016
se,cl,20,Pos,2018
se,cl,17,Pos,2019
se,cl,10,Pos,2017
se,cl,4,Pos,2016
se,cl,0,Pos,2015
se,cn,87,Pos,2017
se,cn,72,Pos,2018
se,cn,70,Pos,2016
se,cn,69,Pos,2019
se,cn,61,Pos,2015
se,co,16,Pos,2017
se,co,15,Pos,2018
se,co,14,Pos,2019
se,co,9,Pos,2016
se,co,6,Pos,2015
se,cz,12,Pos,2015
se,cz,10,Pos,2019
se,cz,6,Pos,2018
se,cz,2,Pos,2016
se,cz,0,Pos,2017
se,de,31,Pos,2019
se,de,20,Pos,2017
se,de,13,Pos,2016
se,de,9,Pos,2018
se,dk,24,Pos,2017
se,ee,7,Pos,2018
se,ee,4,Pos,2015
se,ee,3,Pos,2019
se,ee,0,Pos,2017
se,eg,30,Pos,2019
se,eg,28,Pos,2018
se,eg,25,Pos,2016
se,eg,23,Pos,2017
se,eg,19,Pos,2015
se,es,74,Pos,2015
se,es,61,Pos,2019
se,es,54,Pos,2018
se,es,45,Pos,2017
se,es,40,Pos,2016
se,fi,154,Pos,2016
se,fi,118,Pos,2017
se,fi,113,Pos,2015
se,fi,82,Pos,2018
se,fi,27,Pos,2019
se,fr,90,Pos,2015
se,fr,68,Pos,2017
se,fr,61,Pos,2016
se,fr,56,Pos,2019
se,fr,51,Pos,2018
se,gb,286,Pos,2017
se,gb,275,Pos,2018
se,gb,220,Pos,2019
se,gb,203,Pos,2016
se,gb,112,Pos,2015
se,gr,86,Pos,2015
se,gr,83,Pos,2016
se,gr,79,Pos,2018
se,gr,77,Pos,2017
se,gr,58,Pos,2019
se,hk,20,Pos,2016
se,hk,18,Pos,2017
se,hk,14,Pos,2018
se,hk,11,Pos,2019
se,hk,0,Pos,2015
se,hr,33,Pos,2018
se,hr,29,Pos,2019
se,hr,26,Pos,2016
se,hr,25,Pos,2017
se,hr,13,Pos,2015
se,hu,41,Pos,2015
se,hu,29,Pos,2017
se,hu,28,Pos,2016
se,hu,28,Pos,2019
se,hu,27,Pos,2018
se,id,22,Pos,2017
se,id,19,Pos,2019
se,id,18,Pos,2016
se,id,18,Pos,2018
se,id,8,Pos,2015
se,ie,18,Pos,2016
se,ie,14,Pos,2018
se,ie,13,Pos,2015
se,ie,10,Pos,2017
se,ie,4,Pos,2019
se,il,8,Pos,2015
se,il,6,Pos,2016
se,il,6,Pos,2017
se,il,6,Pos,2018
se,il,2,Pos,2019
se,in,745,Pos,2019
se,in,722,Pos,2018
se,in,480,Pos,2017
se,in,407,Pos,2016
se,in,245,Pos,2015
se,iq,17,Pos,2016
se,iq,17,Pos,2017
se,iq,16,Pos,2018
se,iq,14,Pos,2019
se,iq,6,Pos,2015
se,ir,128,Pos,2019
se,ir,89,Pos,2018
se,ir,58,Pos,2017
se,ir,43,Pos,2016
se,ir,15,Pos,2015
se,is,10,Pos,2017
se,is,9,Pos,2016
se,is,4,Pos,2018
se,is,2,Pos,2015
se,it,105,Pos,2015
se,it,85,Pos,2018
se,it,84,Pos,2017
se,it,82,Pos,2019
se,it,80,Pos,2016
se,jp,15,Pos,2017
se,jp,12,Pos,2015
se,jp,8,Pos,2016
se,jp,7,Pos,2018
se,jp,7,Pos,2019
se,ke,10,Pos,2018
se,ke,9,Pos,2019
se,ke,8,Pos,2017
se,ke,3,Pos,2016
se,kr,15,Pos,2019
se,kr,13,Pos,2018
se,kr,12,Pos,2015
se,kr,7,Pos,2016
se,kr,6,Pos,2017
se,lb,18,Pos,2019
se,lb,17,Pos,2018
se,lb,14,Pos,2016
se,lb,12,Pos,2015
se,lb,11,Pos,2017
se,lt,16,Pos,2018
se,lt,15,Pos,2017
se,lt,15,Pos,2019
se,lt,7,Pos,2016
se,lt,1,Pos,2015
se,lu,1,Pos,2017
se,lv,15,Pos,2019
se,lv,10,Pos,2018
se,lv,8,Pos,2017
se,lv,2,Pos,2016
se,mt,14,Pos,2019
se,mx,34,Pos,2019
se,mx,33,Pos,2017
se,mx,28,Pos,2016
se,mx,26,Pos,2018
se,mx,21,Pos,2015
se,my,18,Pos,2019
se,my,17,Pos,2017
se,my,12,Pos,2016
se,my,10,Pos,2018
se,my,2,Pos,2015
se,nl,63,Pos,2016
se,nl,51,Pos,2018
se,nl,49,Pos,2017
se,nl,47,Pos,2015
se,nl,28,Pos,2019
se,no,199,Pos,2016
se,no,172,Pos,2017
se,no,126,Pos,2018
se,no,77,Pos,2019
se,no,27,Pos,2015
se,nz,13,Pos,2017
se,nz,9,Pos,2019
se,nz,6,Pos,2016
se,nz,4,Pos,2015
se,nz,4,Pos,2018
se,ph,21,Pos,2019
se,ph,16,Pos,2017
se,ph,16,Pos,2018
se,ph,13,Pos,2016
se,ph,7,Pos,2015
se,pk,76,Pos,2019
se,pk,54,Pos,2018
se,pk,36,Pos,2016
se,pk,28,Pos,2017
se,pk,17,Pos,2015
se,pl,46,Pos,2019
se,pl,43,Pos,2018
se,pl,35,Pos,2016
se,pl,34,Pos,2017
se,pl,5,Pos,2015
se,pt,20,Pos,2016
se,pt,17,Pos,2015
se,pt,7,Pos,2018
se,pt,7,Pos,2019
se,ro,43,Pos,2018
se,ro,40,Pos,2019
se,ro,38,Pos,2016
se,ro,38,Pos,2017
se,ro,37,Pos,2015
se,rs,39,Pos,2018
se,rs,28,Pos,2019
se,rs,26,Pos,2016
se,rs,26,Pos,2017
se,rs,24,Pos,2015
se,sa,30,Pos,2017
se,sa,22,Pos,2016
se,sa,22,Pos,2019
se,sa,21,Pos,2018
se,sa,18,Pos,2015
se,sg,29,Pos,2018
se,sg,25,Pos,2017
se,sg,18,Pos,2019
se,sg,12,Pos,2016
se,sg,3,Pos,2015
se,sk,9,Pos,2016
se,sk,6,Pos,2018
se,sk,4,Pos,2017
se,sk,3,Pos,2015
se,sk,2,Pos,2019
se,sy,64,Pos,2016
se,sy,50,Pos,2015
se,sy,46,Pos,2017
se,sy,32,Pos,2018
se,sy,23,Pos,2019
se,th,27,Pos,2018
se,th,27,Pos,2019
se,th,26,Pos,2015
se,th,23,Pos,2017
se,th,15,Pos,2016
se,tr,108,Pos,2019
se,tr,102,Pos,2017
se,tr,101,Pos,2018
se,tr,89,Pos,2016
se,tr,52,Pos,2015
se,tw,11,Pos,2019
se,tw,9,Pos,2017
se,tw,9,Pos,2018
se,tw,6,Pos,2016
se,tw,1,Pos,2015
se,ua,44,Pos,2015
se,ua,38,Pos,2018
se,ua,37,Pos,2016
se,ua,35,Pos,2019
se,ua,30,Pos,2017
se,us,379,Pos,2015
se,us,307,Pos,2017
se,us,280,Pos,2018
se,us,221,Pos,2016
se,us,184,Pos,2019
se,vn,16,Pos,2018
se,vn,12,Pos,2017
se,vn,12,Pos,2019
se,vn,5,Pos,2015
se,vn,3,Pos,2016
se,za,79,Pos,2017
se,za,52,Pos,2018
se,za,40,Pos,2019
se,za,20,Pos,2016
se,za,8,Pos,2015
sg,ae,218,Neg,2015
sg,ae,154,Neg,2016
sg,ae,52,Neg,2017
sg,at,4,Neg,2016
sg,at,2,Neg,2015
sg,at,2,Neg,2019
sg,at,1,Neg,2018
sg,au,803,Neg,2016
sg,au,669,Neg,2017
sg,au,584,Neg,2018
sg,au,391,Neg,2019
sg,au,1,Neg,2015
sg,bd,15,Neg,2017
sg,bd,12,Neg,2016
sg,bd,5,Neg,2018
sg,be,8,Neg,2017
sg,be,1,Neg,2019
sg,ca,321,Neg,2018
sg,ca,274,Neg,2019
sg,ca,237,Neg,2016
sg,ca,216,Neg,2017
sg,ca,142,Neg,2015
sg,ch,78,Neg,2016
sg,ch,64,Neg,2018
sg,ch,42,Neg,2017
sg,ch,40,Neg,2019
sg,de,120,Neg,2017
sg,de,116,Neg,2016
sg,de,105,Neg,2018
sg,de,85,Neg,2019
sg,de,36,Neg,2015
sg,dk,23,Neg,2016
sg,dk,14,Neg,2019
sg,dk,13,Neg,2017
sg,dk,10,Neg,2018
sg,dk,6,Neg,2015
sg,es,27,Neg,2016
sg,es,12,Neg,2019
sg,es,9,Neg,2017
sg,es,3,Neg,2018
sg,fi,8,Neg,2017
sg,fi,6,Neg,2019
sg,id,300,Neg,2016
sg,id,176,Neg,2015
sg,id,100,Neg,2017
sg,id,49,Neg,2018
sg,ie,12,Neg,2018
sg,il,2,Neg,2018
sg,ir,17,Neg,2015
sg,ir,10,Neg,2016
sg,ir,7,Neg,2017
sg,ir,2,Neg,2018
sg,jp,19,Neg,2016
sg,jp,10,Neg,2018
sg,kh,13,Neg,2016
sg,kh,7,Neg,2017
sg,kh,3,Neg,2019
sg,lu,9,Neg,2019
sg,lu,8,Neg,2017
sg,lu,3,Neg,2016
sg,lu,3,Neg,2018
sg,mm,247,Neg,2016
sg,mm,157,Neg,2017
sg,mm,139,Neg,2015
sg,mm,103,Neg,2018
sg,mm,17,Neg,2019
sg,mx,13,Neg,2015
sg,ng,1,Neg,2015
sg,nl,52,Neg,2016
sg,nl,41,Neg,2017
sg,nl,30,Neg,2019
sg,nl,27,Neg,2018
sg,no,41,Neg,2019
sg,no,33,Neg,2016
sg,no,19,Neg,2018
sg,no,16,Neg,2017
sg,nz,234,Neg,2016
sg,nz,192,Neg,2017
sg,nz,155,Neg,2015
sg,nz,131,Neg,2018
sg,nz,114,Neg,2019
sg,om,6,Neg,2018
sg,pl,9,Neg,2017
sg,pl,4,Neg,2015
sg,pt,11,Neg,2019
sg,pt,7,Neg,2017
sg,qa,13,Neg,2016
sg,qa,2,Neg,2017
sg,sa,1,Neg,2015
sg,se,40,Neg,2018
sg,se,36,Neg,2017
sg,se,26,Neg,2019
sg,se,17,Neg,2016
sg,se,5,Neg,2015
sg,th,14,Neg,2015
sg,th,14,Neg,2016
sg,us,724,Neg,2016
sg,us,429,Neg,2017
sg,us,149,Neg,2018
sg,us,101,Neg,2019
sg,vn,17,Neg,2016
sg,ae,68,Pos,2019
sg,ae,40,Pos,2018
sg,at,1,Pos,2017
sg,bd,21,Pos,2015
sg,bd,4,Pos,2019
sg,be,31,Pos,2015
sg,be,11,Pos,2016
sg,be,10,Pos,2018
sg,br,56,Pos,2015
sg,br,41,Pos,2017
sg,br,35,Pos,2018
sg,br,33,Pos,2016
sg,br,26,Pos,2019
sg,ch,19,Pos,2015
sg,cn,457,Pos,2019
sg,cn,254,Pos,2018
sg,cn,207,Pos,2015
sg,cn,155,Pos,2017
sg,cn,130,Pos,2016
sg,cz,7,Pos,2015
sg,cz,1,Pos,2016
sg,cz,1,Pos,2019
sg,cz,0,Pos,2017
sg,cz,0,Pos,2018
sg,es,39,Pos,2015
sg,fi,11,Pos,2018
sg,fi,10,Pos,2016
sg,fi,0,Pos,2015
sg,fr,313,Pos,2015
sg,fr,209,Pos,2016
sg,fr,166,Pos,2017
sg,fr,85,Pos,2019
sg,fr,65,Pos,2018
sg,gb,257,Pos,2015
sg,gb,174,Pos,2019
sg,gb,146,Pos,2017
sg,gb,89,Pos,2018
sg,gb,22,Pos,2016
sg,hk,227,Pos,2019
sg,hk,115,Pos,2015
sg,hk,102,Pos,2016
sg,hk,98,Pos,2018
sg,hk,90,Pos,2017
sg,hu,7,Pos,2018
sg,hu,5,Pos,2015
sg,hu,5,Pos,2019
sg,hu,2,Pos,2016
sg,hu,2,Pos,2017
sg,id,17,Pos,2019
sg,ie,27,Pos,2015
sg,ie,6,Pos,2016
sg,ie,0,Pos,2017
sg,ie,0,Pos,2019
sg,il,8,Pos,2016
sg,il,6,Pos,2017
sg,il,3,Pos,2019
sg,il,2,Pos,2015
sg,in,2157,Pos,2019
sg,in,2027,Pos,2015
sg,in,1986,Pos,2018
sg,in,1429,Pos,2016
sg,in,1293,Pos,2017
sg,ir,7,Pos,2019
sg,it,62,Pos,2015
sg,it,32,Pos,2016
sg,it,17,Pos,2019
sg,it,15,Pos,2017
sg,it,12,Pos,2018
sg,jp,91,Pos,2015
sg,jp,8,Pos,2019
sg,jp,7,Pos,2017
sg,kh,3,Pos,2018
sg,kh,2,Pos,2015
sg,kr,126,Pos,2015
sg,kr,43,Pos,2016
sg,kr,42,Pos,2017
sg,kr,24,Pos,2018
sg,kr,15,Pos,2019
sg,lk,134,Pos,2019
sg,lk,110,Pos,2018
sg,lk,57,Pos,2017
sg,lk,47,Pos,2016
sg,lk,46,Pos,2015
sg,lu,2,Pos,2015
sg,mx,12,Pos,2018
sg,mx,8,Pos,2016
sg,mx,8,Pos,2019
sg,mx,4,Pos,2017
sg,my,1573,Pos,2019
sg,my,1444,Pos,2018
sg,my,1423,Pos,2016
sg,my,1340,Pos,2017
sg,my,1232,Pos,2015
sg,ng,45,Pos,2019
sg,ng,15,Pos,2018
sg,ng,9,Pos,2016
sg,ng,9,Pos,2017
sg,nl,29,Pos,2015
sg,no,0,Pos,2015
sg,om,12,Pos,2015
sg,om,9,Pos,2019
sg,om,7,Pos,2016
sg,om,3,Pos,2017
sg,ph,346,Pos,2019
sg,ph,280,Pos,2015
sg,ph,180,Pos,2018
sg,ph,115,Pos,2017
sg,ph,41,Pos,2016
sg,pk,19,Pos,2019
sg,pk,17,Pos,2015
sg,pk,13,Pos,2016
sg,pk,13,Pos,2018
sg,pk,11,Pos,2017
sg,pl,13,Pos,2019
sg,pl,11,Pos,2016
sg,pl,11,Pos,2018
sg,pt,3,Pos,2016
sg,pt,2,Pos,2015
sg,pt,0,Pos,2018
sg,qa,19,Pos,2019
sg,qa,11,Pos,2018
sg,qa,4,Pos,2015
sg,sa,26,Pos,2019
sg,sa,20,Pos,2018
sg,sa,9,Pos,2016
sg,sa,5,Pos,2017
sg,th,82,Pos,2019
sg,th,51,Pos,2018
sg,th,8,Pos,2017
sg,tr,26,Pos,2019
sg,tr,25,Pos,2018
sg,tr,23,Pos,2016
sg,tr,20,Pos,2017
sg,tr,7,Pos,2015
sg,tw,135,Pos,2018
sg,tw,132,Pos,2019
sg,tw,89,Pos,2017
sg,tw,79,Pos,2015
sg,tw,57,Pos,2016
sg,us,176,Pos,2015
sg,vn,123,Pos,2018
sg,vn,65,Pos,2017
sg,vn,63,Pos,2019
sg,vn,25,Pos,2015
